Generated using PyEER 0.5.5
Experiment ID,GMean,GSTD,IMean,ISTD,Sensitivity index (d'),AUC,J-Index,J-Index_TH,MCC,MCC_TH,EERlow,EERhigh,EER,ZeroFMR,FMR1000,FMR100,FMR20,FMR10,ZeroFNMR,EER_TH,ZeroFMR_TH,FMR1000_TH,FMR100_TH,FMR20_TH,FMR10_TH,ZeroFNMR_TH
vit_base_patch16_224_all,0.9075845,0.08332984,0.5172209,0.10326352,4.160436762536878,0.9936110894017184,0.9250862760636932,0.7222626209259033,0.8151569361933967,0.8727481365203857,0.038761851645287226,0.038771580845893765,0.0387667162455905,0.6740100390407139,0.2534857780256553,0.0939765755716676,0.02872281093139989,0.010039040713887339,0.549471388887278,0.7113850116729736,0.9602466821670532,0.8696397542953491,0.783111572265625,0.6964895725250244,0.6526375412940979,0.4991530478000641
efficientnet_b4_male,0.94294333,0.063741975,0.54606575,0.13485974,3.762744409222718,0.9945023200854068,0.935248860108221,0.7967085838317871,0.7854740837744133,0.8958415985107422,0.03275620028076743,0.032759861866060155,0.032758031073413796,0.9976602714085167,0.46467009826860084,0.12657931679925127,0.019653720168460457,0.0070191857744501636,0.30560569228682616,0.8023495674133301,1.0548217296600342,0.9521021842956543,0.8674790859222412,0.7736800909042358,0.7229172587394714,0.6123844385147095
efficientnet_b4_female,0.9278775,0.09340743,0.52875274,0.13927083,3.3659360823007156,0.9846040049044613,0.8824265661037485,0.7465036511421204,0.7558513714006437,0.9096207618713379,0.059278350515463915,0.059627515770501655,0.059452933142982785,1.0,0.46207658321060385,0.17415316642120765,0.06848306332842416,0.035346097201767304,0.8838239711625112,0.7501782178878784,1.1073830127716064,0.9484285116195679,0.8566327095031738,0.7639011144638062,0.7095149755477905,0.36273497343063354
efficientnet_b4_all,0.9395087,0.073866494,0.5071348,0.13109729,4.063589138062905,0.9944770812458988,0.9399294540450994,0.7540162801742554,0.7740868525155563,0.8956912755966187,0.030394414062273462,0.030395984383714447,0.030395199222993954,1.0,0.35638594534300055,0.08170663692136085,0.01701059676519799,0.007808142777467931,0.8704250346511399,0.7666065096855164,1.1073830127716064,0.9290705919265747,0.8335139155387878,0.7323276996612549,0.6791276335716248,0.36273497343063354
densenet121_male,0.96721923,0.045403928,0.54582727,0.13962592,4.05889620491586,0.9971094853742931,0.9554037341325262,0.834023118019104,0.8255672310577236,0.9286435842514038,0.024099204492278897,0.024282986781291406,0.02419109563678515,0.9969583528310716,0.37552643893308374,0.07393542349087506,0.0028076743097800653,0.0,0.06246283216308986,0.8509331941604614,1.0599360466003418,0.9651584625244141,0.8909750580787659,0.8033442497253418,0.7412062883377075,0.7859691381454468
densenet121_female,0.96639365,0.06779263,0.58108526,0.13545181,3.597477112473367,0.9908326675863518,0.9345884386615172,0.8200825452804565,0.7743886237602037,0.9490909576416016,0.034237690816242936,0.03424153166421208,0.03423961124022751,0.9944771723122239,0.5195139911634757,0.13070692194403535,0.019882179675994108,0.008836524300441826,0.9924083126245938,0.8309093713760376,1.08711576461792,0.9863104820251465,0.9056209325790405,0.8058720827102661,0.7570738792419434,0.27372896671295166
densenet121_all,0.96724296,0.05408996,0.5297702,0.13186817,4.340684970374893,0.996891936436273,0.9633166345469896,0.8194922208786011,0.799433190257239,0.9389173984527588,0.0192414947016174,0.01925965447449154,0.019250574588054473,0.9977691020635806,0.29503625209146683,0.050474065811489124,0.0039040713887339654,0.0019520356943669827,0.9034726531464395,0.8286521434783936,1.0873476266860962,0.9546351432800293,0.8658345937728882,0.7641890048980713,0.705426812171936,0.36411619186401367
inception_v3_male,0.9083689,0.08791107,0.55389756,0.11848426,3.397801934140725,0.9843574873240925,0.8670121961498742,0.7251859903335571,0.6890127935223862,0.9071575403213501,0.07089275840123528,0.07089377632194666,0.07089326736159096,0.9995320542817033,0.6427234440804866,0.26579316799251285,0.1085634066448292,0.03486195601310248,0.37558555644816327,0.7458786368370056,1.0814378261566162,0.9605200290679932,0.8656015396118164,0.7730426788330078,0.714641273021698,0.5810058116912842
inception_v3_female,0.91077125,0.09649138,0.5576514,0.11784156,3.2788320102282875,0.9818786052943936,0.865085730743044,0.7563494443893433,0.729343194636689,0.9038805961608887,0.06995002594281657,0.06995581737849779,0.06995292166065718,0.9966863033873343,0.45066273932253315,0.24079528718703977,0.08689248895434462,0.04933726067746686,0.9495480488271116,0.7395709753036499,1.0557141304016113,0.9316425919532776,0.8474413752555847,0.7608410120010376,0.7148303389549255,0.3724234104156494
inception_v3_all,0.90919155,0.091307335,0.52959764,0.11384134,3.67854641663883,0.9895174934762684,0.8963362925876471,0.7251217365264893,0.7003738411120441,0.9038805961608887,0.05242610150585611,0.052611739052269575,0.05251892027906284,0.9988845510317903,0.44506413831567204,0.19910764082543222,0.0566090351366425,0.01784718349135527,0.8136870552620438,0.7296941876411438,1.0602986812591553,0.9255499839782715,0.8293739557266235,0.7332630157470703,0.6806116104125977,0.42716464400291443
resnet50_male,0.9618656,0.057217717,0.5775258,0.13088205,3.80516006722352,0.9927169609996201,0.9218223004048253,0.8056905269622803,0.7427461409396973,0.9286112785339355,0.04094461079406149,0.04094525035095929,0.04094493057251039,0.9997660271408516,0.7414599906410856,0.1670566214319139,0.030182498830135705,0.0028076743097800653,0.12547340087011863,0.8279107809066772,1.1053924560546875,0.9990184903144836,0.9129459857940674,0.8132439255714417,0.7550076246261597,0.7333179712295532
resnet50_female,0.9677423,0.06293564,0.6217571,0.12969549,3.394148361354056,0.9885888306291014,0.9045448130635162,0.8487348556518555,0.7228163110297288,0.9373520612716675,0.04823269513991164,0.04856085638602911,0.04839677576297037,0.9996318114874816,0.8136966126656848,0.15537555228276878,0.047496318114874814,0.03055964653902798,0.5743944400447855,0.8397713899612427,1.1340609788894653,1.0100497007369995,0.9201931953430176,0.8379983901977539,0.7915587425231934,0.5950222611427307
resnet50_all,0.9638362,0.0595826,0.5663941,0.13100165,3.905556247778178,0.9944826283133991,0.9318542272449968,0.8083573579788208,0.7202594992963636,0.9375947713851929,0.03569212389739783,0.03569436698271054,0.035693245440054186,0.9991634132738427,0.5803123257110987,0.11042944785276074,0.02147239263803681,0.0039040713887339654,0.41024919823931616,0.8186749219894409,1.1169462203979492,0.987317681312561,0.8899058103561401,0.79552161693573,0.7413018941879272,0.5891762971878052
