,Model,Male AUC,Female AUC,AUC
0,efficientnet_b0,0.982262134552002,0.9919735789299011,0.9726691246032715
1,xception,0.9881476163864136,0.9897304773330688,0.9813308715820312
2,inception_v3,0.9809396266937256,0.9906519055366516,0.9691908359527588
3,efficientnet_b4,0.9856528043746948,0.9928832650184631,0.9643508195877075
4,mobilenetv2_100,0.9800692200660706,0.990105152130127,0.9535657167434692
5,densenet121,0.988296389579773,0.9915740489959717,0.9546253681182861
6,vit_base_patch16_224,0.975668728351593,0.9851728677749634,0.9694045782089233
7,inception_resnet_v2,0.9856683015823364,0.9918450117111206,0.9630231261253357
8,resnet50,0.9834611415863037,0.9891935586929321,0.9506606459617615
