,Model,Male Acc,Female Acc,Avg Acc,MCC
0,efficientnet_b0_0.25,0.890181839466095,0.7452041506767273,0.8285594582557678,0.6471568942070007
1,efficientnet_b0_0.75,0.7487272620201111,0.8780127763748169,0.8036797046661377,0.6200453042984009
2,resnet50_0.75,0.8418181538581848,0.8475160002708435,0.8442400097846985,0.6848169565200806
3,resnet50_0.25,0.9614545702934265,0.6443679332733154,0.8266777992248535,0.6560354232788086
4,xception_0.25,0.8880000114440918,0.7550418376922607,0.8314865231513977,0.6531877517700195
5,xception_0.75,0.7647272944450378,0.9094933867454529,0.8262596726417542,0.6672394871711731
