,Model,Male Acc,Female Acc,Avg Acc,MCC
0,efficientnet_b0,0.9442622661590576,0.9025641083717346,0.9250737428665161,0.8492094874382019
1,xception,0.8983606696128845,0.9564102292060852,0.9250737428665161,0.8520983457565308
2,inception_v3,0.9551912546157837,0.9179487228393555,0.9380530714988708,0.8753713965415955
3,efficientnet_b4,0.9420765042304993,0.949999988079071,0.9457226991653442,0.8910197019577026
4,mobilenetv2_100,0.9289617538452148,0.9358974099159241,0.9321534037590027,0.863770604133606
5,densenet121,0.9836065769195557,0.8910256624221802,0.9410029649734497,0.8835599422454834
6,vit_base_patch16_224,0.8918032646179199,0.8987179398536682,0.8949852585792542,0.7892505526542664
7,inception_resnet_v2,0.9038251638412476,0.9525641202926636,0.9262536764144897,0.8538304567337036
8,resnet50,0.9737704992294312,0.870512843132019,0.9262536764144897,0.8541074991226196
