,Model,Male Acc,Female Acc,Avg Acc,MCC
0,efficientnet_b0,0.8594189286231995,0.8870755434036255,0.8744285702705383,0.7468937635421753
1,xception,0.9069041013717651,0.8299552798271179,0.8651428818702698,0.734237551689148
2,inception_v3,0.8625429272651672,0.857857346534729,0.8600000143051147,0.7189297676086426
3,efficientnet_b4,0.8875351548194885,0.8546985983848572,0.8697142601013184,0.7398661971092224
4,mobilenetv2_100,0.8722274303436279,0.8647012114524841,0.86814284324646,0.7353652119636536
5,densenet121,0.9612621068954468,0.7438799738883972,0.8432857394218445,0.7114028334617615
6,vit_base_patch16_224,0.8056856989860535,0.808897078037262,0.8074285984039307,0.6132886409759521
7,inception_resnet_v2,0.8903467655181885,0.8662806153297424,0.8772857189178467,0.7544825673103333
8,resnet50,0.9103405475616455,0.8096867799758911,0.8557142615318298,0.7179452776908875
