Generated using PyEER 0.5.5
Experiment ID,GMean,GSTD,IMean,ISTD,Sensitivity index (d'),AUC,J-Index,J-Index_TH,MCC,MCC_TH,EERlow,EERhigh,EER,ZeroFMR,FMR1000,FMR100,FMR20,FMR10,ZeroFNMR,EER_TH,ZeroFMR_TH,FMR1000_TH,FMR100_TH,FMR20_TH,FMR10_TH,ZeroFNMR_TH
inception_v3,0.6186817,0.38483536,0.25648794,0.35847268,0.9739332551317762,0.7771206904261503,0.41848964807941685,0.13018834590911865,0.4324411457192518,0.07741064578294754,0.2978181818181818,0.29808165272995574,0.2979499172740688,0.9894545454545455,0.9865454545454545,0.932,0.784,0.6414545454545455,0.9188391539596655,0.2978241741657257,0.9999760389328003,0.9999620914459229,0.9996005892753601,0.9903830885887146,0.9457917213439941,0.00011037242074962705
vit_base_patch16_224,0.69460225,0.25582623,0.30119774,0.28358132,1.456726948991788,0.8412207664445737,0.5544574520413182,0.5772188901901245,0.5490742695497098,0.5772188901901245,0.2262666010821446,0.22654545454545455,0.2264060278137996,0.9996363636363637,0.9963636363636363,0.924,0.624,0.4163636363636364,0.9611411706837186,0.5573521852493286,0.9829937219619751,0.9767373204231262,0.9366196393966675,0.8402942419052124,0.747387170791626,0.006639684550464153
xception,0.78594905,0.36249137,0.19805293,0.3614828,1.6240787693654517,0.8849283190985109,0.6109183919867639,0.06526974588632584,0.6228863702411984,0.03687585890293121,0.20216428922774227,0.20254545454545456,0.2023548718865984,0.9858181818181818,0.9709090909090909,0.8396363636363636,0.5127272727272727,0.3669090909090909,0.9517953762911953,0.4593530595302582,1.0,0.9999998807907104,0.9999856948852539,0.9978895783424377,0.9764184355735779,4.9248569666815456e-08
inception_v3,0.8376012,0.3090157,0.26913586,0.40044692,1.589379530584674,0.8697039753163708,0.591066136028261,0.5050226449966431,0.6080092251187108,0.11983411014080048,0.21563636363636363,0.2159370388588293,0.21578670124759647,0.9432727272727273,0.9221818181818182,0.8225454545454546,0.6054545454545455,0.4552727272727273,0.8337432365961633,0.8075531125068665,0.9999839067459106,0.999976396560669,0.9998934268951416,0.9988677501678467,0.9940197467803955,0.0001365416101180017
inception_resnet_v2,0.48035002,0.40469578,0.112365186,0.24864562,1.0956508356027352,0.8364396547869248,0.5097169431650495,0.006828264333307743,0.5336831050767803,0.0022897885646671057,0.2597147073290703,0.26,0.25985735366453516,0.9872727272727273,0.9574545454545454,0.8454545454545455,0.6676363636363636,0.5047272727272727,0.8263649778652238,0.04500366747379303,0.9999716281890869,0.9997504353523254,0.9865840077400208,0.828035295009613,0.4781266748905182,1.7193945041071856e-06
mobilenetv2_100,0.9208768,0.21221082,0.46288985,0.44548255,1.3125903271693398,0.8396446809462058,0.5103111389348478,0.9123678207397461,0.5328418633102282,0.7906590104103088,0.24836363636363637,0.24840137727496311,0.24838250681929974,0.9967272727272727,0.9818181818181818,0.9007272727272727,0.6487272727272727,0.509090909090909,0.9680275454992622,0.9806714653968811,1.0,0.9999996423721313,0.9999923706054688,0.9997972846031189,0.9991311430931091,6.824287623885539e-08
mobilenetv2_100,0.78435075,0.3430782,0.22757716,0.36229262,1.5780838577849086,0.8693064436792917,0.5882123149845728,0.5119693875312805,0.5857813407019072,0.1947300285100937,0.20872727272727273,0.2090506640432858,0.20888896838527926,0.9690909090909091,0.9443636363636364,0.8250909090909091,0.5712727272727273,0.4138181818181818,0.9094933595671422,0.5504549741744995,0.9999978542327881,0.9999923706054688,0.9998431205749512,0.9946948885917664,0.9635390043258667,1.1564189890123089e-06
efficientnet_b4,0.826093,0.29608577,0.26809922,0.36380675,1.68232986554229,0.8813838930376069,0.5931781961275322,0.5962386727333069,0.601504231611113,0.34885409474372864,0.2050909090909091,0.20511559272011806,0.20510325090551357,0.990909090909091,0.9669090909090909,0.7789090909090909,0.5370909090909091,0.35818181818181816,0.8494835218888342,0.7111098766326904,0.999996542930603,0.9999681711196899,0.9989001750946045,0.9883236885070801,0.9438033103942871,0.0006058897124603391
inception_v3,0.66626173,0.38148582,0.20646378,0.34005448,1.2723940954294937,0.8365083396682019,0.5250011179179896,0.11046028137207031,0.5439427265575368,0.05678580328822136,0.24363636363636362,0.2439744220363994,0.24380539283638153,0.9785454545454545,0.9676363636363636,0.8985454545454545,0.7116363636363636,0.5261818181818182,0.9335956714215445,0.2521984279155731,0.9999585151672363,0.9999275207519531,0.9994440674781799,0.9912146329879761,0.9189356565475464,3.97307776438538e-05
resnet50,0.938231,0.1908996,0.42141658,0.43111032,1.5501762791255111,0.8768339668201941,0.6012788981800296,0.9852648377418518,0.6118639533154694,0.8519920706748962,0.19970486965076242,0.2,0.19985243482538123,0.885090909090909,0.885090909090909,0.8203636363636364,0.5963636363636363,0.41163636363636363,0.8770290211510083,0.9849669337272644,1.0,1.0,0.9999996423721313,0.999971866607666,0.9995525479316711,4.713767339126207e-05
efficientnet_b4,0.7010252,0.32675743,0.23629756,0.3253324,1.425345116842743,0.8459702186647587,0.5210449403031794,0.25806447863578796,0.5503154615521497,0.10635006427764893,0.24509090909090908,0.24545007378258732,0.2452704914367482,0.9694545454545455,0.9530909090909091,0.8578181818181818,0.6407272727272727,0.46945454545454546,0.9104771273979341,0.46340224146842957,0.9987351298332214,0.9977946281433105,0.9884172081947327,0.9345110058784485,0.8318100571632385,0.00014918374654371291
mobilenetv2_100,0.6906729,0.38353422,0.20791787,0.35383838,1.3083317508092072,0.8379833653803157,0.5381229709788491,0.21426565945148468,0.5411865921956444,0.018513279035687447,0.2336448598130841,0.23381818181818181,0.23373152081563298,0.9938181818181818,0.968,0.9167272727272727,0.7203636363636363,0.5356363636363637,0.8686669945892769,0.2788579761981964,0.999998927116394,0.9999854564666748,0.9998490810394287,0.9947479367256165,0.9575587511062622,1.4924320339559927e-06
resnet50,0.8629709,0.25915775,0.35587862,0.40098745,1.5020302044650338,0.8529050664043286,0.554462281447033,0.8253679275512695,0.5596433530463085,0.4647257924079895,0.224,0.22429906542056074,0.22414953271028037,0.9978181818181818,0.9563636363636364,0.8687272727272727,0.6730909090909091,0.4781818181818182,0.8745696015740285,0.8460178375244141,0.9999996423721313,0.9999765157699585,0.9998407363891602,0.9984847903251648,0.9894542694091797,0.0002549854980316013
efficientnet_b4,0.70191497,0.38928616,0.15302566,0.30127427,1.5769363591372543,0.876467736886822,0.5899639583240174,0.19070762395858765,0.588843896229512,0.10770091414451599,0.20609936055091,0.20654545454545453,0.20632240754818226,0.9665454545454546,0.9330909090909091,0.7450909090909091,0.5,0.37527272727272726,0.9444171175602558,0.18410439789295197,0.999992847442627,0.9999598264694214,0.9984878301620483,0.9576689004898071,0.7994534969329834,2.077009412460029e-06
