Generated using PyEER 0.5.5
Experiment ID,GMean,GSTD,IMean,ISTD,Sensitivity index (d'),AUC,J-Index,J-Index_TH,MCC,MCC_TH,EERlow,EERhigh,EER,ZeroFMR,FMR1000,FMR100,FMR20,FMR10,ZeroFNMR,EER_TH,ZeroFMR_TH,FMR1000_TH,FMR100_TH,FMR20_TH,FMR10_TH,ZeroFNMR_TH
efficientnet_b4_male,0.95867074,0.060181685,0.54591584,0.14807443,3.6519923115445305,0.9938482492626401,0.9313692295330646,0.8152755498886108,0.8038090049750214,0.9168434143066406,0.03528746128801715,0.035290796160361376,0.03528912872418927,0.9968944099378882,0.5079051383399209,0.14031620553359683,0.021739130434782608,0.006493506493506494,0.30695624553323275,0.8188493251800537,1.0735012292861938,0.975024938583374,0.8954998254776001,0.7946716547012329,0.7368512153625488,0.6179792881011963
efficientnet_b4_female,0.916279,0.13252245,0.56167966,0.1427228,2.5748390451403815,0.9512784274265641,0.8023623043979661,0.7459579110145569,0.7441068127472972,0.9273756146430969,0.1003232222774739,0.10033076074972437,0.10032699151359914,1.0,0.6708930540242558,0.25248070562293273,0.16262403528114663,0.10033076074972437,0.9641416652853749,0.7466391324996948,1.1144083738327026,0.9892337322235107,0.8877689838409424,0.8000526428222656,0.7468557357788086,0.30698636174201965
efficientnet_b4_all,0.94638723,0.088444345,0.5134363,0.14607579,3.5855509570189716,0.986735099121741,0.909533403374328,0.7935529947280884,0.7751826283072434,0.9251899123191833,0.047329172074243454,0.04733333333333333,0.04733125270378839,0.9983333333333333,0.44733333333333336,0.12033333333333333,0.044333333333333336,0.025,0.8995478235790948,0.768959105014801,1.0790995359420776,0.9664434790611267,0.864996075630188,0.7644550204277039,0.7045961618423462,0.3295876383781433
densenet121_male,0.9602812,0.060908724,0.57993025,0.14341316,3.4522333872540494,0.9890756321808211,0.9127848491021268,0.836783766746521,0.7806543217109625,0.9204058647155762,0.04376058723884811,0.0438438021122846,0.043802194675566355,0.9977413890457368,0.676171654432524,0.16826651609260304,0.040372670807453416,0.017786561264822136,0.8051000555864369,0.8385199308395386,1.0620596408843994,0.991237998008728,0.9222880601882935,0.8295460939407349,0.7718840837478638,0.4471011757850647
densenet121_female,0.94390714,0.1208771,0.5849945,0.14049374,2.7386837404815734,0.9577735713102621,0.8701660193936412,0.8669430017471313,0.7916317268938768,0.930461585521698,0.07386990077177508,0.07405105254433947,0.07396047665805727,1.0,0.577728776185226,0.14608599779492834,0.08544652701212789,0.06339581036383682,0.9673324493065916,0.794155478477478,1.154077410697937,0.9882476925849915,0.9043679237365723,0.8216056823730469,0.77202308177948,0.3332165479660034
densenet121_all,0.95640683,0.08033948,0.5393698,0.14429256,3.5711575106194866,0.9860064676335072,0.9205360814123561,0.8349319100379944,0.778907841061841,0.9354219436645508,0.04066666666666666,0.04085553014852811,0.04076109840759738,1.0,0.5023333333333333,0.107,0.035666666666666666,0.02266666666666667,0.9332756525142657,0.8068774938583374,1.137033462524414,0.9792740345001221,0.8912752270698547,0.7920649647712708,0.7331527471542358,0.3332165479660034
inception_v3_male,0.95089436,0.06029516,0.54314035,0.1158583,4.415103324421353,0.9969353714182407,0.9520878890305142,0.7926932573318481,0.8834316131383665,0.8920145034790039,0.024279361550067498,0.024280067758328628,0.024279714654198065,1.0,0.2106154714850367,0.06691134952004517,0.009316770186335404,0.003952569169960474,0.22021162550623363,0.7947562336921692,1.0637562274932861,0.9165927171707153,0.842995822429657,0.7436738610267639,0.6909505128860474,0.6315639019012451
inception_v3_female,0.92340624,0.113829195,0.5538024,0.11497899,3.230646688565719,0.9696995029420754,0.8698320117706163,0.791367769241333,0.8295789092205004,0.8703469634056091,0.07551522183546053,0.07552370452039692,0.07551946317792872,0.9674751929437707,0.3026460859977949,0.139470782800441,0.08820286659316427,0.07166482910694598,0.8171307807061163,0.7281402349472046,1.0214927196502686,0.9172272682189941,0.8301132917404175,0.7528845071792603,0.7088851928710938,0.4475764334201813
inception_v3_all,0.94300634,0.079848915,0.5222283,0.11109311,4.349544782693012,0.9926135067534627,0.9414441011062357,0.7651026248931885,0.8693737692322544,0.8914257287979126,0.03233215911665946,0.03233333333333333,0.03233274622499639,0.9996666666666667,0.18533333333333332,0.058333333333333334,0.027666666666666666,0.018,0.7265826174731681,0.7422313690185547,1.066821813583374,0.8974507451057434,0.8092671632766724,0.7136481404304504,0.6666701436042786,0.4519842863082886
resnet50_male,0.9681556,0.049789343,0.62586933,0.1379408,3.3007923461934356,0.9898582482524261,0.9160258349814141,0.8606113195419312,0.7693460575214615,0.9292093515396118,0.04319593450028233,0.04344675613436036,0.04332134531732135,0.9994353472614342,0.8178994918125353,0.1919819311123659,0.03500846979107849,0.009316770186335404,0.748411816088303,0.8680610060691833,1.097759485244751,1.005115032196045,0.9374610781669617,0.8593318462371826,0.8047744035720825,0.528247594833374
resnet50_female,0.9619174,0.086049676,0.64139634,0.14573602,2.678294031709025,0.9661089628749585,0.8971481761496384,0.888597309589386,0.6879503056481059,0.9454583525657654,0.0589811591800652,0.05898566703417861,0.05898341310712191,1.0,0.9928335170893055,0.2894156560088203,0.060088202866593166,0.050716648291069456,0.8773412895740096,0.8602292537689209,1.1663926839828491,1.0429496765136719,0.9619348049163818,0.8701996803283691,0.8255075216293335,0.4684484004974365
resnet50_all,0.9667576,0.06048709,0.57292384,0.15063897,3.431082349216211,0.9891309337425923,0.9293187071256412,0.8619981408119202,0.7154797834612615,0.9300750494003296,0.0363286158663453,0.036333333333333336,0.03633097459983932,1.0,0.8696666666666667,0.11666666666666667,0.025333333333333333,0.013333333333333334,0.7216230970479781,0.8496881127357483,1.1711845397949219,1.0114487409591675,0.9217246770858765,0.8267998695373535,0.7734122276306152,0.4776169955730438
inception_resnet_v2_male,0.9625016,0.06049185,0.5460935,0.14481054,3.752386720542719,0.9914373579484501,0.9200260732090009,0.8164074420928955,0.7885364290962336,0.9175195097923279,0.040654997176736304,0.04076669578337171,0.040710846480054005,0.9997176736307171,0.9113495200451722,0.15443252399774138,0.03190287972896669,0.007905138339920948,0.5930874295243389,0.8237329721450806,1.1306159496307373,1.0177912712097168,0.9177684783935547,0.8079559803009033,0.7359393239021301,0.5035011768341064
