Generated using PyEER 0.5.5
Experiment ID,GMean,GSTD,IMean,ISTD,Sensitivity index (d'),AUC,J-Index,J-Index_TH,MCC,MCC_TH,EERlow,EERhigh,EER,ZeroFMR,FMR1000,FMR100,FMR20,FMR10,ZeroFNMR,EER_TH,ZeroFMR_TH,FMR1000_TH,FMR100_TH,FMR20_TH,FMR10_TH,ZeroFNMR_TH
xception_all,0.96788144,0.054449115,0.6888263,0.14778788,2.5056876345764576,0.9679033443692463,0.8594087734728026,0.8848182559013367,0.4149346012053848,0.9483760595321655,0.07261410788381743,0.07282466408871369,0.07271938598626557,1.0,0.9984439834024896,0.7878630705394191,0.14159751037344398,0.046680497925311204,0.5237206782925324,0.8935317993164062,1.2391366958618164,1.1124202013015747,1.006701946258545,0.9172581434249878,0.8722953796386719,0.6881117820739746
inception_v3_male,0.9498,0.05685553,0.74816537,0.11188862,2.272048640418345,0.9526817710116016,0.791858560961292,0.8851425647735596,0.3961157426578743,0.9531452059745789,0.10429325477198798,0.10429447852760736,0.10429386664979767,1.0,0.9744376278118609,0.6697341513292433,0.22597137014314927,0.11042944785276074,0.8392561222610937,0.8832024931907654,1.1328458786010742,1.0368762016296387,0.9772911071777344,0.9186896085739136,0.8856474161148071,0.6378406286239624
inception_v3_female,0.9376617,0.068344384,0.7371206,0.10790258,2.2204406115679514,0.9391217787200261,0.7543192980064503,0.8560790419578552,0.337674114103911,0.9368596076965332,0.12394957983193278,0.124687442824907,0.1243185113284199,1.0,0.9957983193277311,0.759453781512605,0.2972689075630252,0.15546218487394958,0.9869030920290297,0.8652007579803467,1.127832055091858,1.0592625141143799,0.9846032857894897,0.918026328086853,0.8788015842437744,0.5083960890769958
inception_v3_all,0.94449544,0.061703756,0.7128881,0.11962043,2.4334998389850253,0.9612802845065409,0.8105786043928924,0.8566131591796875,0.4269431072122055,0.9390335083007812,0.09647011029024541,0.09647302904564316,0.09647156966794429,1.0,0.9683609958506224,0.5803941908713693,0.18360995850622408,0.09284232365145229,0.9481124268367915,0.8644499778747559,1.1328458786010742,1.032218098640442,0.9640501737594604,0.9001384973526001,0.8624296188354492,0.5083960890769958
efficientnet_b4_male,0.9577055,0.056286845,0.7407791,0.11851265,2.3382628975597095,0.957836629754432,0.8082478492965665,0.8823438882827759,0.3924895305717209,0.9462034702301025,0.09815950920245399,0.09832443380592892,0.09824197150419145,1.0,0.9867075664621677,0.7402862985685071,0.22085889570552147,0.09713701431492842,0.5816301479162831,0.8851324319839478,1.166893482208252,1.0706181526184082,0.9919347763061523,0.9214416742324829,0.8843532800674438,0.7253966331481934
efficientnet_b4_female,0.952772,0.06653455,0.75957,0.10474235,2.201898218277718,0.9462967564137322,0.790504629613021,0.8728141188621521,0.3613191349582757,0.9418792128562927,0.11027931938769286,0.11029411764705882,0.11028671851737584,1.0,0.9747899159663865,0.707983193277311,0.25210084033613445,0.12289915966386554,0.9941452704763066,0.8883606195449829,1.1546385288238525,1.046647548675537,0.9868153929710388,0.9277528524398804,0.8936867713928223,0.49442240595817566
efficientnet_b4_all,0.9559763,0.06005288,0.71785057,0.121906236,2.478092656130103,0.9661828726840143,0.8414719289714162,0.8728141188621521,0.4344228018272355,0.9382168054580688,0.08246189494590812,0.08246887966804979,0.08246538730697896,1.0,0.9714730290456431,0.6011410788381742,0.15767634854771784,0.060684647302904564,0.9583289447946917,0.8802480697631836,1.1402881145477295,1.0446877479553223,0.9758251905441284,0.9068525433540344,0.8689632415771484,0.49442240595817566
mobilenetv2_100_male,0.9567242,0.054447904,0.7628097,0.1142435,2.166936929067652,0.9402053785126336,0.7682962761304772,0.8795910477638245,0.31553405347844643,0.9450926780700684,0.11758116982753329,0.11758691206543967,0.11758404094648647,1.0,1.0,0.908997955010225,0.3343558282208589,0.14621676891615543,0.8360338795801878,0.8946461081504822,1.280055046081543,1.1042375564575195,1.0190401077270508,0.9444002509117126,0.9051257371902466,0.6566584706306458
mobilenetv2_100_female,0.9352703,0.06999197,0.7195282,0.11853962,2.21635538061159,0.940398617061022,0.7742964997183847,0.85202956199646,0.3393132531882527,0.9136788845062256,0.11659663865546219,0.11674391657010429,0.11667027761278323,1.0,0.9978991596638656,0.8004201680672269,0.27836134453781514,0.13865546218487396,0.8547752637677624,0.8595294952392578,1.1878488063812256,1.0754473209381104,0.9876588582992554,0.9116026163101196,0.8699185848236084,0.593017041683197
mobilenetv2_100_all,0.9469983,0.062362526,0.7044265,0.13235909,2.3445909313701048,0.9564228433878265,0.8115998410074332,0.8543349504470825,0.37597170209017344,0.9287789463996887,0.09750831314605558,0.0975103734439834,0.0975093432950195,1.0,0.9948132780082988,0.7437759336099585,0.21887966804979253,0.09439834024896265,0.8039677404793789,0.8691210150718689,1.280055046081543,1.0682134628295898,0.9864667654037476,0.9103735685348511,0.8674701452255249,0.593017041683197
densenet121_male,0.9666281,0.04980881,0.7025254,0.14816697,2.389391282378858,0.964764074978189,0.8444769461385615,0.8908712863922119,0.4110678406895642,0.9502493143081665,0.07873012950346775,0.0787321063394683,0.07873111792146803,1.0,1.0,0.843558282208589,0.1656441717791411,0.06134969325153374,0.5883354814951206,0.8979188203811646,1.2891113758087158,1.098128318786621,1.0095536708831787,0.926335334777832,0.881521463394165,0.6810613870620728
densenet121_female,0.96101296,0.058964826,0.72630566,0.14724687,2.09266300175899,0.9357614047174033,0.7888539510455643,0.8869562149047852,0.2996781436856443,0.9426488876342773,0.1092436974789916,0.11012685247301336,0.10968527497600247,1.0,1.0,0.9747899159663865,0.4096638655462185,0.13760504201680673,0.7914252607184241,0.9048572182655334,1.2617566585540771,1.1365422010421753,1.042999267578125,0.9580031037330627,0.9120262861251831,0.6079281568527222
densenet121_all,0.9645468,0.05361461,0.6770856,0.1596819,2.4134754800580596,0.9645002823856826,0.8515180119049008,0.8745601177215576,0.4036035956598702,0.9427433013916016,0.07675930244805224,0.07676348547717843,0.07676139396261533,1.0,1.0,0.8516597510373444,0.1545643153526971,0.049273858921161824,0.6851085599073141,0.8934597373008728,1.2891113758087158,1.1123199462890625,1.0117665529251099,0.9219930171966553,0.8735809922218323,0.6079281568527222
