,Model,Male Acc,Female Acc,Avg Acc,MCC
0,efficientnet_b0,0.9979209899902344,0.8974641561508179,0.9591489434242249,0.9153023958206177
1,xception,1.0,0.8732084035873413,0.9510638117790222,0.8993078470230103
2,inception_v3,0.9965350031852722,0.9283351898193359,0.9702127575874329,0.9377700686454773
3,efficientnet_b4,0.9514899253845215,0.9426681399345398,0.9480851292610168,0.8909899592399597
4,mobilenetv2_100,0.9916840195655823,0.9294376969337463,0.967659592628479,0.9320735335350037
5,densenet121,0.9951490163803101,0.9360529184341431,0.9723404049873352,0.9420381784439087
6,vit_base_patch16_224,0.9937629699707031,0.9338478446006775,0.9706382751464844,0.9384053349494934
7,inception_resnet_v2,0.9764379858970642,0.9415655732154846,0.962978720664978,0.9217242002487183
8,resnet50,0.7207207083702087,0.9448732137680054,0.8072340488433838,0.6497520208358765
